line_number,msg,filename,Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
11894,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2012-78,CAMPBELL,BROWN,CORRUPTION,WC,D,40899.0,30,0,30,INSTALLED AND USED,15.0,73.0,20.0,1098.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-33,RELATED TO NO. 2011-33,2012,78
11895,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2012-79,SILVER,HULSER,NARCOTICS,WC,D,41220.0,30,0,30,INSTALLED AND USED,28.0,8.0,21.0,216.0,32.0,16301.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-97,2012,79
11896,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-97,MARTONE,HULSER,NARCOTICS,"WC,TX",D,41249.0,30,1,60,INSTALLED AND USED,57.0,179.0,160.0,10194.0,321.0,38062.0,1346.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2013,97
11897,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-98,WAKE,BLANCO,NARCOTICS,"TX,WC",D,41466.0,30,1,60,INSTALLED AND USED,58.0,141.0,172.0,8175.0,2610.0,56701.0,3675.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,98
11898,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-99,WAKE,O'BRIEN,NARCOTICS,WC,D,41494.0,30,0,30,INSTALLED AND USED,11.0,126.0,35.0,1385.0,299.0,13377.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,99
11899,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-100,SNOW,BLANCO,NARCOTICS,WC,D,41514.0,30,0,30,INSTALLED AND USED,14.0,90.0,48.0,1259.0,31.0,12928.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,100
11900,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-101,WAKE,BLANCO,NARCOTICS,"WC,TX",D,41535.0,30,0,30,INSTALLED AND USED,30.0,31.0,37.0,941.0,86.0,23230.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,101
11901,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-102,CAMPBELL,BLANCO,NARCOTICS,"WC,TX",D,41563.0,30,0,30,INSTALLED AND USED,12.0,28.0,10.0,332.0,18.0,60677.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,102
11902,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2013-103,ZAPATA,BLANCO,NARCOTICS,WO,D,41593.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,103
11903,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-1,BURY,O'BRIEN,NARCOTICS,WO,D,41571.0,30,2,90,INSTALLED AND USED,88.0,176.0,300.0,15529.0,15528.0,258805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
11904,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-2,CAMPBELL,BLANCO,NARCOTICS,"WC,TX",D,41604.0,30,1,60,INSTALLED AND USED,50.0,199.0,30.0,9950.0,1566.0,27820.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
11905,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-3,BOLTON,BLANCO,NARCOTICS,"WC,TX",D,41627.0,30,4,150,INSTALLED AND USED,150.0,23.0,80.0,3516.0,889.0,89180.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-26,2014,3
11906,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-4,BOLTON,O'BRIEN,NARCOTICS,EO,D,41631.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
11907,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-5,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
11908,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-6,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
11909,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-7,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
11910,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-8,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
11911,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-9,BURY,O'BRIEN,NARCOTICS,WC,D,41647.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
11912,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-10,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
11913,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-11,BURY,O'BRIEN,NARCOTICS,WO,D,41647.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
11914,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-12,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41655.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
11915,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-13,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41655.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,13
11916,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-14,CAMPBELL,O'BRIEN,NARCOTICS,"TX,WC",D,41669.0,30,0,30,INSTALLED AND USED,17.0,0.0,NR,2.0,NR,30745.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-2,2014,14
11917,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-15,BOLTON,O'BRIEN,NARCOTICS,EO,D,41673.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
11918,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-16,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,16
